ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SEN_SPEC_Total,E_20_SEN_SPEC_Dem,E_20_SEN_SPEC_Rep,E_21_SEN_ROFF_Total,E_21_SEN_ROFF_Dem,E_21_SEN_ROFF_Rep,E_21_SEN_SPECROFF_Total,E_21_SEN_SPECROFF_Dem,E_21_SEN_SPECROFF_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_SEN_Total,E_22_SEN_Dem,E_22_SEN_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_SOS_Total,E_22_SOS_Dem,E_22_SOS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
45,45,54645,45153,1930,2426,4973,183,51,0,0,55398,43991,2275,2512,6666,195,52,0,0,59738,43186,3283,3303,8725,769,57,56206,44019,2621,3103,6491,176,129,2176,5479,0,0,291,1621,57263,43141,3391,2661,7619,401,33,39981,33698,1242,1637,3252,132,38,0,0,37885,32205,1306,1357,2836,137,0,1302,2525,103,74,0,44023,32991,2136,2324,5714,535,34,44023,32991,2136,1879,5306,21,7,259,1424,38566,32776,1427,1602,2537,84,0,0,0,0,0,0,38697,32019,1598,1348,3521,87,0,1254,3240,8,0,38761,30976,2065,1799,3629,118,26,1702,3318,12,26,36058,12134,23586,31532,8820,22712,32904,12647,18663,32638,8920,22199,30819,12751,17585,30449,12219,18230,30340,12284,18056,33826,13474,19528,38182,18009,19573,38010,16262,20976,37761,16382,20531,36473,15880,20593,36427,16308,20119,34077,14607,18673,31768,14888,15870,31983,12673,19031,31718,13197,17972,31678,13340,17466,31752,11516,19286,31590,13293,18297,34966,15564,18797,38179,18331,19371,36216,14271,21945
46,46,52468,41851,3308,3792,3368,299,62,0,0,56783,43922,4058,4592,4141,365,165,0,0,59108,42814,4869,5077,5060,970,87,56601,42986,4080,5081,4219,393,170,3671,3504,23,19,299,2019,57988,43877,3864,4808,4580,341,404,38419,31319,2168,2572,2232,200,34,0,0,40182,32858,2437,2613,1897,224,25,2434,1785,45,220,0,44132,33016,3257,3560,3429,671,60,44132,33016,3257,2995,2964,56,17,271,1556,39820,31717,2357,3275,2169,259,4,0,0,0,0,0,40474,32771,1931,3115,2341,124,0,2963,2095,12,0,40941,31940,2619,3398,2710,168,0,3058,2461,0,0,33440,10865,22264,28730,8250,20480,31097,11142,18391,30610,8614,20362,29231,11787,16981,28846,11397,17449,28657,11403,17254,32159,12356,18944,36771,16219,19866,36511,14994,20612,36216,15036,20200,33974,14453,19521,33963,14778,19185,32480,13251,18378,30113,13449,15590,30342,11695,18334,30095,12052,17444,30065,12172,17008,30150,10801,18333,30003,12163,17840,33581,14239,18680,37714,17023,20211,35707,13605,22102
47,47,48682,34905,3240,5049,5381,325,58,0,0,54302,34799,3644,6795,9076,354,157,0,0,59126,36485,4632,6590,10265,1020,94,58110,36718,3959,8129,9411,177,209,7026,9027,23,42,208,1106,59418,34559,5311,8052,10809,578,8,34512,25258,2130,3327,3686,213,32,0,0,33815,25142,1971,4348,2063,191,22,4241,2010,74,116,0,43932,28066,3236,4709,7058,731,60,43932,28066,3236,4086,6662,76,14,271,1521,36407,26798,2084,5360,1964,122,41,0,0,0,0,0,37173,26269,2916,5157,2582,166,0,5039,2462,10,0,37296,25479,3005,5620,2830,195,0,5366,2505,21,0,21274,7191,13913,20993,6200,14793,24007,8903,14013,23293,6777,15429,23314,9360,13666,22996,8919,14077,22747,8924,13823,25600,9892,15163,30177,13228,16567,29986,12207,17161,29671,12169,16755,28155,11742,16413,28150,12039,16111,26379,10576,15260,24701,10627,13429,24861,9097,15568,24649,9388,14858,24632,9446,14619,24662,8369,15486,24541,9510,15031,27753,11344,15978,32179,13523,18251,31675,12067,19608
48,48,55354,36377,7725,5608,5596,313,71,0,0,61196,37059,8901,7809,7439,383,64,0,0,59003,34843,8317,7216,7821,1002,93,64359,36699,10637,9155,7665,197,83,7385,6667,52,0,845,2072,63070,35574,10267,8764,7353,747,158,39647,27008,4945,3714,3911,205,49,0,0,39661,28114,2403,4929,3902,150,0,4773,3717,105,190,0,44779,27658,5556,5279,5639,695,71,44779,27658,5556,4540,5188,36,16,252,1533,41301,28185,3535,5408,3840,110,0,0,0,0,0,0,40717,28279,3253,5344,3730,122,0,5098,3499,53,0,42161,27891,3758,6254,4052,123,9,5747,3963,27,9,25983,9513,16249,25243,8186,17057,27346,11398,14603,26831,8758,16846,26300,11991,13927,25898,11432,14466,25622,11417,14205,28778,12666,15427,33217,16839,15879,33085,15536,16847,32649,15578,16283,31186,14900,16286,31171,15227,15944,29042,13426,14957,26826,13282,12756,27035,11646,15158,26822,11878,14512,26806,12069,14069,26886,10661,15479,26810,12540,14270,30056,14301,15237,33461,16661,16301,32894,15267,17627
49,49,51103,39026,2992,4152,4812,265,76,0,0,59208,41875,3402,6906,7122,111,73,0,0,59153,40782,4473,5234,7606,790,63,57889,39212,3072,6179,9090,203,50,5329,7967,135,10,647,1517,57963,40565,3342,4879,8294,89,43,37234,29153,1916,2857,3205,155,46,0,0,40451,31100,1627,4388,3082,79,6,4058,2830,64,147,0,45263,32354,3031,3813,5275,575,44,45263,32354,3031,3266,4863,43,12,283,1411,39991,29565,1297,3846,4824,141,3,0,0,0,0,0,40267,30773,1852,2785,4552,65,4,2575,4280,18,4,40822,30322,2429,3149,4627,164,7,2710,4407,30,7,23580,8468,14943,24507,7233,17274,28518,11131,16066,27887,8233,18326,27829,11874,15539,27404,11299,16105,27114,11281,15833,30982,12702,17581,37192,17611,19065,36969,15992,20230,36502,15994,19613,34684,15334,19350,34663,15734,18929,31919,13829,17427,29637,13985,14795,29847,11936,17688,29592,12373,16764,29573,12506,16371,29630,10865,17849,29472,12529,16943,33441,14867,18028,37500,17288,19653,36878,15241,21637
50,50,54978,29732,2907,6049,16276,274,62,0,0,60722,28080,3985,7810,20650,510,145,0,0,59523,24729,4202,7763,22186,588,102,60470,29939,3959,7041,19281,389,78,5905,18324,203,0,707,1431,58405,26456,3052,7212,20248,524,0,37320,21134,1824,3753,10529,165,35,0,0,34419,20276,1831,3910,8063,209,0,3825,7737,180,105,0,43940,19496,2796,5450,15731,407,69,43940,19496,2796,4747,15217,32,23,254,1375,35484,21733,1793,3714,8037,179,0,0,0,0,0,0,35963,19993,1764,4538,9440,182,0,4093,9186,69,0,34759,18435,1912,4229,10054,140,4,3657,9785,40,4,21320,9181,11974,20006,7668,12338,23381,11616,10787,22565,8888,12583,22313,12224,9768,21965,11705,10260,21643,11644,9999,24938,13081,11302,29855,17534,11981,29614,16479,12490,29161,16277,12106,27525,15927,11598,27502,16126,11376,24979,13634,10829,22346,12994,8740,22470,11485,10800,22267,11730,10183,22236,11830,9845,22292,10582,11146,22271,12427,9844,25991,14431,11124,29420,16394,12556,28660,15017,13643
51,51,56651,30900,9237,13700,2738,499,91,0,0,63407,32582,10131,15646,4262,533,142,0,0,58952,30076,9119,14766,4170,1138,100,62041,33825,8219,15203,4462,449,109,14094,2575,167,6,685,2471,59217,30988,7098,16617,4379,595,203,43008,24976,5971,9871,2040,343,67,0,0,40624,26015,2265,10123,1808,368,15,9973,1630,172,55,0,47262,25679,6291,11193,3257,868,76,47262,25679,6291,10066,2804,84,23,476,1839,40927,26718,2374,9681,1878,280,4,0,0,0,0,0,40632,25269,2582,10615,1900,299,19,9951,1345,115,19,39581,24992,2725,9763,1805,230,7,8908,1333,25,7,23694,11750,11710,22351,10177,12174,24583,12879,10490,23971,10339,12312,23771,13410,9992,23417,12931,10486,23013,12758,10255,25811,14008,11132,29697,17783,11455,29512,16721,12041,29253,16732,11716,27247,15834,11413,27232,16063,11169,25482,14339,10553,23051,13641,8808,23174,12433,10561,23011,12593,9997,23004,12614,9729,23041,11573,10802,22966,12809,10157,26257,15057,10748,29194,17165,11676,28701,15951,12750
52,52,45594,29676,3565,6950,5442,274,64,0,0,56099,32900,4640,7880,10577,581,18,0,0,59811,32182,4773,9461,12653,802,134,57404,33124,4044,10028,10504,784,138,9216,9188,79,0,96,1654,60623,33909,3130,10927,12409,918,156,37431,24939,2542,5596,4375,187,50,0,0,35878,25159,1998,5904,2532,233,0,5764,2375,38,102,0,48525,26755,3598,7758,9733,597,104,48525,26755,3598,6887,9280,66,34,331,1574,37944,26290,2207,6678,2665,144,0,0,0,0,0,0,40751,27410,1814,7168,3718,348,0,6874,3426,18,0,42035,25372,2238,9994,3610,190,0,9395,3371,17,0,21089,10391,10520,20409,8952,11457,23151,12655,9320,22619,9513,11949,23125,13540,9263,22742,12837,9905,22488,12889,9599,25070,14037,10434,29539,18525,10598,29336,17194,11549,29074,17193,11190,27343,16287,11056,27334,16622,10712,25423,15054,9839,23498,14919,8008,23624,13364,10094,23435,13633,9450,23381,13744,9043,23478,12394,10544,23280,13946,9334,26591,16095,10098,30194,18926,10927,29668,17761,11907
53,53,54841,40759,4367,7344,2180,351,80,0,0,58410,43318,4788,7811,2442,271,10,0,0,59953,42146,4919,8685,3479,824,82,58456,42892,4479,7590,2508,150,7,6398,2065,12,7,80,2524,58441,41250,4581,8316,2987,277,30,42075,31658,3029,5626,1588,251,58,0,0,42368,33865,1785,5354,1211,118,10,5135,1098,14,33,0,46944,33426,3494,6819,2558,653,60,46944,33426,3494,5967,2152,42,8,254,1601,42786,34195,2132,5141,1173,54,4,0,0,0,0,0,42774,33191,2196,5764,1458,140,20,5344,1331,0,20,43678,32282,2690,6680,1793,241,0,6090,1680,21,0,28670,11962,16444,27915,9927,17988,30031,14214,14367,29639,10084,18243,29311,14437,14467,28801,13472,15329,28504,13578,14926,31472,14776,15987,35719,19280,15916,35492,17160,17619,35183,17251,17128,33780,16360,17420,33740,16864,16876,31361,15497,15197,28968,15392,12803,29213,13190,15814,28975,13845,14687,28898,13866,14298,28998,11941,16267,28743,13879,14864,32309,16284,15541,35563,18823,16376,34987,17102,17885
54,54,49443,30856,9281,6905,2736,369,57,0,0,54898,35458,7484,8154,4102,2670,17,0,0,60083,36671,9115,9048,4770,844,77,57984,37764,7748,8187,5046,2131,14,7154,4195,25,0,104,995,60514,39165,6983,9788,4804,286,39,39751,25851,6194,5650,2208,288,40,0,0,39368,28952,1740,6203,2298,178,0,5902,2051,38,75,0,50338,31705,6436,7789,3958,650,54,50338,31705,6436,6879,3453,63,14,266,1522,41231,30372,2010,6190,2564,153,0,0,0,0,0,0,45455,32146,2629,7741,2823,127,0,7444,2660,16,0,45785,29933,3384,9562,2769,98,0,8925,2439,28,0,20587,10117,10308,20218,8474,11744,23884,12565,10118,23491,9227,13283,23346,12982,10032,22905,12167,10738,22767,12296,10471,25760,13704,11495,30606,18452,11780,30419,16849,13037,30066,16792,12611,28168,15647,12521,28154,15970,12184,25979,14773,10694,23629,14581,8512,23756,12850,10761,23579,13338,9922,23545,13403,9632,23614,11940,11137,23375,13450,9925,27089,15808,10920,30598,18779,11488,30177,18323,11854
55,55,51890,15813,1874,33074,1333,405,56,0,0,56544,17986,1873,35126,1725,464,45,0,0,59115,19640,2959,34398,2085,796,93,56171,18233,2038,34191,2039,443,111,33389,1364,206,11,36,895,55539,19178,3011,31517,1964,497,95,41755,13474,1418,25810,1147,323,46,0,0,45098,15081,1143,27717,832,290,10,27511,675,145,116,0,48584,16934,2332,27398,1808,646,83,48584,16934,2332,26176,1451,93,14,190,1394,45109,15517,1371,26810,948,323,10,0,0,0,0,0,44202,16287,1789,25068,871,327,10,24551,713,82,10,45223,16328,2017,25363,1196,490,63,24574,1044,52,63,25451,19883,5405,23137,17623,5514,24649,19404,4344,23715,15844,6977,24746,19953,4538,24097,18730,5367,23632,18611,5021,25423,19558,5385,27912,22307,5227,27730,21061,6014,27615,21294,5696,26186,20533,5653,26197,20842,5355,24561,19200,4928,22437,18247,3819,22552,17142,5284,22260,17047,4877,22178,17076,4513,22303,16067,5858,22057,17393,4664,25185,19746,5104,28429,22686,5477,27919,22116,5803
56,56,49920,12163,1635,31498,4981,451,65,0,0,59004,15652,2555,33879,7199,658,108,0,0,59783,18808,3359,31626,5946,785,125,61112,16646,2940,34423,7479,550,55,33231,6826,93,23,125,1231,62476,17475,3569,33953,7769,652,31,43801,11910,1471,25826,4860,404,56,0,0,47083,14362,2059,26770,3527,265,24,26437,3179,73,198,0,53358,18268,3006,26348,5587,662,113,53358,18268,3006,24930,4827,100,46,229,1952,49090,15511,1962,27436,3685,286,24,0,0,0,0,0,51153,16337,2365,27641,4103,422,4,27057,3608,66,4,52458,16873,2705,26591,5288,598,10,25621,4631,78,10,22432,20513,1755,16514,15280,1234,17583,15755,1274,16721,13569,2360,17397,16272,994,16961,15520,1441,16555,15308,1247,18092,16170,1599,20298,18258,1799,20103,17736,1871,20004,17727,1754,18398,16853,1545,18416,16978,1438,17948,16112,1565,16720,15331,1181,16741,14964,1689,16521,14669,1576,16478,14627,1413,16561,14224,2087,16450,15011,1439,18978,16967,1772,23601,20805,2543,23043,20558,2485
57,57,47942,33177,4303,7608,2922,398,60,0,0,56898,38732,4571,8373,5047,537,148,0,0,58961,36643,5104,10522,6090,914,99,56793,37272,4564,9059,5825,641,236,7843,4841,104,93,46,2028,58105,37944,3995,10446,5779,601,218,42204,29458,3232,6890,2620,333,52,0,0,45047,33498,1910,6791,2401,209,29,6425,2123,98,226,0,51824,32541,4088,9317,5326,706,73,51824,32541,4088,8327,4616,42,17,284,1909,45421,32365,2216,7496,2709,204,95,0,0,0,0,0,47742,33176,2629,8465,2649,288,95,7849,2260,67,95,48210,31438,3335,9846,2864,186,65,9000,2390,35,65,28028,19638,8126,23231,15293,7938,27936,21163,5432,27481,17241,8830,27860,22114,5393,27404,20908,6496,27242,21227,6015,29954,22556,6706,34616,27673,6481,34465,26178,7617,34116,25930,7339,32128,24858,7270,32114,25232,6882,29499,22918,6003,26757,21806,4449,26806,20339,6293,26566,20394,5779,26503,20509,5331,26687,19204,7060,26353,20729,5624,30270,23755,6118,32591,26103,6153,32010,25367,6643
58,58,49810,13039,1588,34395,1091,492,45,0,0,58561,17577,1716,37705,2132,412,183,0,0,58788,17539,3273,35549,2282,776,55,59819,17552,2086,38385,2192,696,133,36639,1551,21,0,334,1637,58550,18278,2094,35648,2447,709,11,41191,12079,1317,27017,956,412,36,0,0,47005,15645,1137,28782,1187,155,0,28460,994,18,184,0,50073,16211,2759,28876,1993,624,48,50073,16211,2759,27610,1587,69,7,269,1561,48494,15813,1237,29854,1383,93,0,0,0,0,0,0,47645,16811,1116,28039,1670,89,0,27663,1366,25,0,48693,16849,2008,27808,1972,535,4,26877,1580,29,4,26330,23662,2471,22533,20273,2260,24963,22349,1832,23850,19147,3607,24709,22939,1595,24103,21856,2247,23606,21635,1971,25828,22921,2436,28962,26045,2589,28712,25279,2789,28574,25230,2634,26949,24493,2456,26978,24701,2277,24904,22320,2188,22408,20638,1488,22386,20025,2237,22073,19570,2118,22020,19545,1884,22180,19080,2764,22000,20094,1906,25406,22736,2353,28238,24929,2985,27611,24554,3057
59,59,50520,7440,1718,40780,954,428,63,0,0,56461,10925,1765,42445,1368,776,74,0,0,59434,11510,2647,43468,2017,771,90,57842,11031,1930,43391,1567,836,180,41643,1303,259,0,122,1548,58524,11379,2508,42110,2603,764,149,39910,6989,1328,30975,845,326,48,0,0,44410,10218,1291,31608,874,417,0,31130,751,216,151,0,49179,10840,2177,34470,1791,647,73,49179,10840,2177,32810,1424,84,12,268,1564,45859,10266,1431,32551,953,494,0,0,0,0,0,0,46407,10652,1902,31772,1562,280,0,31048,1287,36,0,48132,11820,1922,31974,1878,407,4,30959,1444,47,4,22944,21619,1176,20600,19555,1045,21786,20177,1057,20611,17462,2225,21382,20423,846,20764,19483,1281,20154,19046,1108,22425,20616,1438,25336,23385,1662,25092,22777,1654,25061,22839,1602,23423,22077,1346,23449,22197,1252,22211,20532,1349,20528,19328,964,20576,19052,1418,20231,18491,1371,20143,18381,1256,20282,18085,1888,20113,18869,1244,22974,21179,1507,26321,24051,2011,25740,23751,1989
60,60,52715,19005,3748,28869,1306,313,66,0,0,59735,21121,2495,34426,1831,103,9,0,0,59560,20961,3892,32420,2224,834,104,63886,21746,3072,36685,2158,139,105,35142,1750,0,13,809,1356,61192,21071,3174,35612,2018,366,190,39399,15574,2431,20455,1032,224,42,0,0,43365,16879,1207,24549,675,55,6,24269,647,0,33,0,46156,17228,2685,24429,1716,611,80,46156,17228,2685,23225,1405,73,32,188,1320,47329,17589,1652,26177,1099,64,13,0,0,0,0,0,45500,17132,2040,24880,959,194,10,24270,853,0,10,46277,17875,2124,24520,1114,348,4,23886,909,4,4,27387,18976,8260,24043,16033,8010,25256,17800,6518,24420,14355,9150,24705,17827,6640,24130,16766,7364,23628,16574,7054,26248,18230,7541,29745,21927,7432,29562,20709,8215,29384,20866,7921,27947,20006,7941,27939,20326,7613,26324,18804,7065,24565,18257,5862,24691,17040,7510,24379,17130,6877,24266,16996,6705,24377,15945,7924,24147,17209,6938,27300,19655,7293,31022,22902,7842,30490,22153,8337
61,61,49955,18240,1928,27322,2697,398,58,0,0,61050,18123,2556,36269,4791,386,5,0,0,59161,17873,2978,33908,4399,792,75,57976,17738,2666,33674,4364,528,8,31928,3813,65,8,76,1680,59380,18289,2544,34506,3986,922,21,39031,15464,1406,20170,2077,277,45,0,0,44414,15464,1622,25295,1804,148,5,24956,1698,50,134,0,47510,15308,2185,26565,3305,626,46,47510,15308,2185,25247,2930,71,10,296,1463,43086,15380,1558,24092,1767,344,8,0,0,0,0,0,45131,15850,1656,25421,1935,543,5,24439,1818,87,5,45909,15480,1873,26151,2090,623,2,25226,1904,63,2,20587,13300,7114,26533,18298,8235,28320,20666,6662,27639,17831,8672,27811,21599,5959,27392,20865,6527,26889,20623,6266,29701,22121,7043,33818,26393,7043,33521,25425,7471,33549,25617,7318,31537,24584,6953,31540,24824,6716,29704,22742,6468,27564,21990,5115,27655,20972,6519,27474,21020,6018,27400,20982,5792,27476,19874,7063,27289,21110,6179,30698,23769,6546,34200,26771,7143,33873,26439,7434
62,62,54059,8682,4208,40810,736,516,56,0,0,57600,9843,2588,44418,894,511,82,0,0,59450,10210,4522,43732,1121,877,70,56943,10493,2968,42549,1169,453,109,41397,796,35,6,170,1075,60758,10451,3715,45372,1485,386,54,40277,7691,2598,29603,570,377,33,0,0,43000,8506,1146,32749,436,161,16,32538,341,36,84,0,46426,8852,3172,33548,875,679,59,46426,8852,3172,32122,605,97,25,216,1337,42440,9131,1403,31152,667,122,15,0,0,0,0,0,44597,9367,1928,32306,942,171,20,31943,886,28,20,45487,9595,2490,32321,1053,209,5,31835,905,21,5,24122,22002,1941,21615,19918,1697,22377,20424,1403,21189,17789,2581,22427,21030,1266,21895,20182,1713,21290,19789,1501,23312,21188,1796,26283,24069,1941,26066,23533,1956,26087,23657,1866,24568,22945,1623,24587,23063,1524,22880,20946,1634,21055,19601,1211,21084,19262,1700,20826,18877,1603,20757,18786,1464,20859,18370,2161,20699,19225,1474,23681,21636,1764,26942,24431,2217,26344,24119,2225
63,63,56604,9334,6252,40523,908,531,54,0,0,60664,11358,5229,42999,1085,389,37,0,0,59381,9942,6185,42146,1156,1008,66,60381,10988,5578,41970,1532,777,34,40424,1225,351,0,505,1313,55442,10540,6611,36498,1728,877,24,41376,8336,4243,28400,706,383,39,0,0,42398,9791,1847,30163,378,149,0,29913,308,52,107,0,45043,8658,4173,31229,908,745,52,45043,8658,4173,30043,693,93,16,213,1154,42386,9497,1921,29892,782,246,0,0,0,0,0,0,39880,9223,2077,27284,910,316,0,26899,890,186,0,41026,10312,2051,26777,1362,320,0,26335,1235,169,0,25181,22716,2249,19860,18019,1841,20524,18403,1611,19363,16008,2601,19294,17785,1381,18807,17073,1734,18212,16658,1554,20618,18430,1893,23273,20899,2108,23048,20419,2070,23060,20585,1931,21627,19858,1769,21634,19995,1639,20538,18460,1783,18945,17355,1348,18989,17025,1857,18729,16651,1734,18650,16567,1592,18736,16234,2201,18598,16972,1626,21224,19034,1926,24560,21845,2472,23963,21460,2503
64,64,55265,27281,3479,23594,1154,490,86,0,0,60072,23433,4857,30908,1306,430,45,0,0,59608,19681,5489,32720,1434,1174,89,63296,22823,6102,33395,1497,199,25,31649,1185,26,13,168,1330,62007,19687,6007,34699,1653,438,152,39266,21290,2049,15156,800,319,51,0,0,42077,18914,2216,19905,582,322,35,19712,525,30,89,0,44900,16408,3537,23540,1049,875,52,44900,16408,3537,22250,867,82,18,281,1457,44044,18634,3087,21369,807,181,15,0,0,0,0,0,43453,16232,2983,22934,965,323,0,22232,902,4,0,42820,14594,3501,23060,1105,298,26,22361,1091,22,26,21856,10851,10804,24616,13131,11485,25752,14460,10559,24810,13142,10727,24805,15536,9068,24492,15278,9214,24015,15004,9011,26751,16301,9987,30558,19900,10304,30285,19501,10104,30288,19674,10051,27859,19003,8856,27868,19103,8765,26246,16948,8851,23669,16350,6880,23751,15787,7807,23576,15710,7479,23533,15667,7339,23568,15145,7896,23457,15897,7560,27225,18210,8658,31585,21939,9420,31235,21875,9360
65,65,43841,12350,1268,29978,471,403,59,0,0,56364,14792,1344,39910,357,260,155,0,0,59129,13618,2096,42726,760,828,55,57647,14373,1615,40915,438,269,217,40167,319,26,109,502,536,60685,14162,2375,43249,733,236,47,31425,9633,784,20782,289,279,35,0,0,40340,11233,556,28283,76,131,31,28210,74,45,94,0,44495,10789,1421,31713,512,640,33,44495,10789,1421,30409,343,71,12,216,1234,41956,11209,891,29470,141,114,75,0,0,0,0,0,44845,11478,1297,31750,250,188,0,31530,241,18,0,44542,11363,1480,31277,550,134,1,31004,429,0,1,13951,8442,5369,21806,16010,5796,24841,18092,6244,23781,16430,6697,25768,19819,5826,25436,19436,6000,24764,18943,5821,27302,20354,6648,32339,24424,7670,32095,23968,7553,32116,24239,7393,30448,23538,6910,30448,23637,6811,28444,21345,6782,27258,20943,5980,27337,20431,6783,27148,20263,6533,27068,20208,6394,27130,19622,7026,26999,20406,6593,30272,22801,7188,35577,26721,8633,35194,26525,8669
66,66,55596,22620,6532,25684,875,564,149,0,0,60580,20315,8085,31795,1334,510,20,0,0,60306,16438,8450,34115,1091,1310,156,60372,20150,7619,31995,977,785,195,30306,772,84,0,30,1413,59687,17774,8490,32510,898,677,128,40167,18492,3872,17107,659,411,80,0,0,41786,16719,2104,21862,672,341,0,21476,622,69,185,0,45228,14112,5363,24552,835,991,107,45228,14112,5363,23241,655,132,47,254,1424,42124,16652,1764,22748,428,391,0,0,0,0,0,0,41332,14968,2423,23074,419,369,0,22438,404,66,0,44502,14321,3421,25683,462,416,111,24859,267,70,111,21758,13273,8276,20246,12154,8092,21161,13146,7454,20347,11983,7645,20404,13892,6347,20070,13615,6455,19620,13303,6317,22127,14621,7130,25626,17790,7529,25364,17324,7368,25372,17647,7220,22886,16531,6355,22886,16623,6263,21305,14561,6382,18628,13347,4928,18694,12914,5651,18557,12859,5407,18490,12768,5279,18519,12387,5711,18461,13152,5309,22026,15392,6330,25400,18163,7057,24961,18079,6882
