ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,T_23_ACS_Total,T_23_ACS_White,T_23_ACS_Hispanic,T_23_ACS_Black,T_23_ACS_Asian,T_23_ACS_Native,T_23_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_PacificAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_23_CVAP_Total,V_23_CVAP_White,V_23_CVAP_Hispanic,V_23_CVAP_Black,V_23_CVAP_Asian,V_23_CVAP_Native,V_23_CVAP_Pacific,V_23_CVAP_BlackAlone,V_23_CVAP_AsianAlone,V_23_CVAP_NativeAlone,V_23_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_14_SEN_Total,E_14_SEN_Dem,E_14_SEN_Rep,E_14_GOV_Total,E_14_GOV_Dem,E_14_GOV_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SCC_Total,E_16_SCC_Dem,E_16_SCC_Rep,E_18_CMPTR_Total,E_18_CMPTR_Dem,E_18_CMPTR_Rep,E_18_SEN_Total,E_18_SEN_Dem,E_18_SEN_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_18_AG_Total,E_18_AG_Dem,E_18_AG_Rep,E_18_LTG_Total,E_18_LTG_Dem,E_18_LTG_Rep,E_18_SCC_Total,E_18_SCC_Dem,E_18_SCC_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_SCC_Total,E_20_SCC_Dem,E_20_SCC_Rep,E_16-22_COMP_Total,E_16-22_COMP_Dem,E_16-22_COMP_Rep,E_22_GOV_Total,E_22_GOV_Dem,E_22_GOV_Rep,E_22_AG_Total,E_22_AG_Dem,E_22_AG_Rep,E_22_LTG_Total,E_22_LTG_Dem,E_22_LTG_Rep,E_22_TREAS_Total,E_22_TREAS_Dem,E_22_TREAS_Rep,E_22_CONG_Total,E_22_CONG_Dem,E_22_CONG_Rep,E_20-24_COMP_Total,E_20-24_COMP_Dem,E_20-24_COMP_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_SEN_Total,E_24_SEN_Dem,E_24_SEN_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
99,99,162255,100111,43225,13652,4377,2342,303,0,0,187295,107498,55256,19035,5658,2613,309,0,0,194917,103078,56589,24345,7381,6070,541,188290,105670,57478,20008,4943,2617,500,16917,3838,415,65,3805,193539,104153,61101,22518,4967,3322,518,195663,104166,58189,26977,5335,4267,410,119680,79763,26574,9143,3177,1716,206,0,0,128146,85923,26441,11505,2859,1293,55,10882,2412,368,55,270,0,146865,84471,37462,16148,5418,4449,346,146865,84471,37462,14438,4365,684,120,4864,131355,85548,29393,12461,2485,1153,65,0,0,0,0,136169,85209,33045,13796,2500,1272,4,13154,2174,325,4,137622,85840,31275,16204,2650,1312,24,15561,2344,333,24,140989,86932,32269,16333,3655,1328,82,15694,3095,301,82,52785,20273,32164,51233,17828,33405,30712,9428,21284,32019,11488,20531,59423,20939,35371,174768,57437,108327,54481,20302,32074,55514,23600,31412,55391,20438,33951,55026,22494,31099,55145,22054,31672,151637,42615,98536,62782,24510,36789,76574,31245,43999,75947,28725,44985,222897,87041,135856,62393,24537,36350,54428,21719,31869,54031,21293,30712,54213,21756,30772,53906,19865,32627,54098,19801,34297,69386,27637,40338,78130,30507,46636,77968,32165,43736,76804,28751,48053
100,100,167976,18412,76216,71885,2243,1806,201,0,0,190612,21585,94879,72303,2033,1339,48,0,0,184691,20423,92108,69075,3321,5181,200,195307,23336,96843,73076,2884,1276,77,70220,2547,268,45,1762,189645,22084,96481,68156,3474,2481,204,184377,21670,93307,66634,3804,3002,263,119558,16984,47618,53423,1704,1237,120,0,0,102797,18321,30018,52585,1224,687,11,52257,1089,273,11,95,0,136545,18693,62414,52283,2833,3833,162,136545,18693,62414,49978,2285,338,30,2400,106567,19876,31773,52525,1901,731,44,0,0,0,0,105126,19230,32883,49850,2261,1014,20,49241,2033,240,20,104973,19163,34116,48340,2416,952,30,47434,2125,223,30,105221,17761,37131,46434,2741,1230,30,45183,2385,273,30,40590,34796,5554,38702,34012,4690,18529,15497,3032,19300,16494,2806,38852,33077,4736,114015,93306,15778,36175,29987,4736,36774,32137,4434,36594,30000,5815,36368,30981,4527,36371,30848,4817,90995,62069,16107,40453,34085,5579,47693,39939,7120,47381,38460,7523,141044,118889,22155,37865,31823,5334,28784,23927,4442,28612,23455,4279,28659,23379,4283,28539,22790,4564,28440,23544,4391,39011,31578,6657,41298,31544,9050,40531,32236,7221,39096,32011,4724
101,101,162251,52413,44405,47220,18765,2169,445,0,0,189787,48280,56570,64122,21699,1648,460,0,0,189881,43094,56840,64853,25028,4874,547,193833,52198,54693,66169,22094,2358,561,60352,20187,359,231,5292,196143,52930,54300,66248,24795,3688,446,198383,52593,57774,68077,23012,3809,697,110471,40267,27035,29708,13332,1372,275,0,0,115093,37469,26088,37790,12470,854,185,37062,12006,448,185,368,0,136571,34484,37780,44384,18917,3576,334,136571,34484,37780,41546,17616,377,157,4043,116791,38073,26198,37984,12759,1131,235,0,0,0,0,120324,38378,28055,38864,13428,1151,95,37982,12893,224,95,120333,37117,28935,39964,12671,1125,200,38651,12186,145,200,121756,35934,28988,42240,12830,1409,190,40760,12366,153,190,47726,28452,19053,48586,30132,18454,25267,14930,10337,26071,16161,9910,53315,33727,17283,157350,96152,54189,49449,32118,15445,50154,34887,14910,49986,31567,17481,49778,33669,14985,49840,33147,15572,129663,66516,49055,56458,37168,18094,68369,45693,21813,67680,43594,22251,199220,132346,66874,54380,35951,17381,43890,29186,14215,43538,28613,13783,43598,28574,13821,43370,27781,14503,11756,7872,3622,58516,38120,19317,64263,40127,23015,63888,41628,20808,51391,25988,22145
102,102,175211,55060,59241,41153,20232,2353,384,0,0,201431,55045,67849,54604,23733,2855,224,0,0,187686,49338,62693,50521,24361,4570,324,203451,54268,67530,57843,23944,2373,319,53441,21780,243,83,5282,189947,49802,63063,55701,21504,2193,433,188356,49346,62886,54823,21483,2795,358,128525,47104,37413,28425,15448,1560,245,0,0,108160,45338,18534,30843,11915,1532,55,30021,11411,282,55,291,0,141854,42406,42532,36901,18849,3386,240,141854,42406,42532,34776,17558,297,49,3670,111221,43993,20908,33026,11864,1095,84,0,0,0,0,106356,39853,21208,32539,11358,887,75,31359,10986,259,75,106398,39749,21857,32494,10845,987,50,30939,10365,238,50,107358,40507,22379,31857,11237,1014,46,30131,10649,192,46,50385,28125,22112,46429,26081,20348,23716,11417,12299,24642,13017,11625,48116,29210,16707,141846,77872,56001,45425,27066,16571,46398,30504,15488,46144,27139,17993,45871,29246,15411,45888,28741,16014,121272,56399,51674,50305,31457,17642,57898,37448,19496,57655,35217,20840,170575,107206,63369,47509,29846,16537,37804,23468,13722,37538,23215,12913,37667,23334,13062,37489,21712,14591,37235,23747,13415,48776,30137,17436,51718,29989,19839,50609,31497,17802,49635,29120,19242
103,103,171864,35959,116236,14718,5454,2223,203,0,0,185610,56951,104595,17298,7468,1832,119,0,0,184639,41003,114078,18962,9634,5787,256,190245,53299,110194,18480,9204,2190,117,15926,7912,292,17,2335,185780,46998,110363,19064,10436,3350,46,186530,44393,112085,19231,11566,3689,80,123210,32436,75297,11045,4473,1567,125,0,0,92243,41493,32811,12941,4239,823,31,12230,3887,208,31,151,0,143421,37430,80960,15528,8259,4475,183,143421,37430,80960,14049,7384,396,32,2657,96842,40475,36553,14055,4739,893,19,0,0,0,0,97348,37924,38977,14326,5119,923,4,13488,4741,273,4,98867,36834,41001,14560,5707,790,10,13841,5344,206,10,103070,35757,45172,15642,5697,944,16,14883,5287,254,16,37204,23672,13325,35043,22661,12382,18611,11387,7224,19558,12775,6783,42437,29729,10936,124143,78973,37683,41807,28915,11048,42841,32574,9996,42514,29529,12110,42208,30896,10192,42210,30532,10680,110874,60385,35210,46672,33452,12197,55467,40174,14462,55116,37872,15687,162687,115243,47444,45078,32439,11702,37812,27405,9903,37565,26922,9404,37617,26830,9598,37453,25155,10731,36399,25818,9674,48439,33897,13528,52759,34883,16805,51953,36024,14648,49447,34941,11385
104,104,191643,35473,131645,20364,4721,2889,264,0,0,201942,29596,145156,22589,5267,1939,150,0,0,185500,27556,129906,22408,4882,6526,334,200742,29723,144481,22378,5210,2387,250,19965,3907,393,22,1742,188131,27851,133863,23028,4100,4606,232,185543,28555,129730,23619,4363,5610,160,129901,30321,82460,13535,3454,1927,164,0,0,100931,26312,55863,14753,3058,778,0,14540,2821,357,0,177,0,135335,24287,90329,15712,3825,4876,251,135335,24287,90329,14280,3317,517,123,2071,102346,26654,58184,13901,2859,629,0,0,0,0,0,99688,25146,57893,13414,2351,801,0,13060,2017,318,0,97888,25593,55917,13223,2132,980,10,12707,1896,344,10,101240,25121,57689,14731,2695,1031,12,13971,2483,260,12,36260,21418,14547,34230,21593,12637,16030,8887,7143,16796,9812,6984,38694,25904,11294,113138,71036,35232,36080,24533,9927,36918,27086,9570,36658,24981,11073,36330,25863,9582,36315,25522,10073,94617,51200,31987,40387,27939,11592,47714,32843,14149,47257,31295,14437,140204,96587,43617,38142,26192,11118,29720,20117,9161,29439,19790,8717,29493,19524,8949,29384,18339,9300,24763,17136,6910,40447,26731,12892,44759,27612,16393,43787,28641,13782,41146,28322,10281
105,105,168953,49485,81521,21930,16067,2768,410,0,0,182783,37933,94100,28855,21973,1682,729,0,0,191644,40192,96154,28037,26156,6641,515,183358,35790,95973,28639,23394,2165,482,25360,22092,441,101,3089,192823,35322,102193,28872,26816,2927,456,191789,34691,101399,29373,26609,3461,573,122307,42570,51753,15198,12431,1826,268,0,0,85877,32546,28189,17312,6649,658,264,16954,6332,352,264,262,0,143476,35454,66283,20635,19714,4812,360,143476,35454,66283,18761,18732,419,156,3089,86579,31480,29988,16754,7188,841,129,0,0,0,0,92732,31381,33190,17539,9628,741,70,17054,9225,116,70,93665,31486,33833,17972,9396,790,60,17324,8956,87,60,92096,29464,33809,17862,10013,767,18,17310,9504,99,18,40376,20099,20127,36870,18835,18035,18888,8048,10840,19645,9115,10530,41071,22903,16427,120165,62428,51242,37799,21265,14999,38628,23820,14534,38360,21304,16334,38091,22729,14455,38055,22211,15012,101763,44309,46950,42643,24926,16781,50271,30326,19224,49889,28622,19773,147155,87485,59670,40226,23431,15925,31055,17515,13086,30778,17233,12479,30845,17175,12688,30679,16020,13454,8091,5362,2533,41733,23522,17079,44809,22950,20037,43735,24457,17808,42159,22733,19426
106,106,114524,78784,18223,8706,8009,1704,170,0,0,157817,99664,23288,14782,19704,1492,210,0,0,191093,106647,31164,20772,28316,5596,421,170201,103288,26201,17513,22193,1687,283,14268,19791,508,160,5653,195228,110048,30685,22810,29023,2814,405,205767,112862,32789,25251,32290,3630,493,78063,55944,10850,5417,5130,1070,111,0,0,102420,73507,11053,9045,8040,713,45,8592,7484,302,45,108,0,136666,81025,20216,13789,18270,3786,286,136666,81025,20216,12086,16879,521,99,5259,111758,77309,13266,11005,9175,909,135,0,0,0,0,130232,84618,17273,14027,12455,1419,130,13344,11446,162,130,136990,87563,18206,15490,13627,1498,144,14683,12728,173,144,146246,92085,20671,16879,14517,1515,120,15726,13472,136,120,40790,13975,26499,42671,12612,30059,25168,6307,18861,25897,7568,18329,59176,20103,36074,174464,52662,114265,58343,20747,35682,59524,24748,34311,59296,20501,37692,59000,23391,34137,59083,22980,34775,162495,43867,108488,69316,26898,40931,90353,38345,50731,89336,34570,52730,259388,102233,157155,73281,29209,42550,71372,28875,41639,70850,28452,40038,71105,28907,40348,70516,26100,42744,68396,7906,44226,88818,36494,50693,105897,43131,61010,105700,45556,58015,101349,39193,60413
107,107,173642,50785,88195,30524,4477,2714,271,0,0,185806,39792,111976,30620,4118,2203,357,0,0,184603,35618,113702,29477,5049,6549,301,184923,36985,114058,30023,4547,3171,497,26925,3653,372,83,2492,181892,34205,115556,28027,4467,3666,400,183326,32974,116652,28906,5871,5007,223,119449,42953,53280,19701,3223,1765,170,0,0,92078,34674,34724,19678,2225,803,67,19269,2116,312,67,103,0,132648,31083,75806,20634,3844,4851,214,132648,31083,75806,19178,3364,403,55,2414,91807,32104,36970,19648,2314,805,53,0,0,0,0,93913,30247,41865,18876,2127,694,25,18239,1969,141,25,93031,29205,40820,19116,2983,926,18,18410,2653,69,18,94178,27593,42695,19970,3073,680,34,19241,2776,22,34,41606,22569,18809,37466,21302,16164,19129,9190,9939,19940,10366,9574,40698,24185,14975,119038,66730,45561,36503,22267,12701,37231,24480,12473,37026,22323,14018,36788,23458,12407,36783,23074,12939,96743,46184,40321,40717,25321,14490,46780,29601,16428,46409,28265,16632,137738,87482,50256,38067,23656,13577,28847,17775,10648,28612,17462,10100,28704,17393,10283,28538,16371,10819,28364,17108,10626,38778,23826,14135,41660,24316,16647,40730,25381,14178,39691,24055,15222
108,108,160818,128415,18316,7612,5738,1352,124,0,0,176987,138497,18155,9661,10211,1755,383,0,0,187178,141476,19963,9986,12294,3519,258,177219,137238,17775,10335,10467,2166,416,8602,8673,319,128,4214,177033,135419,18599,9777,11002,2417,469,180471,137052,18830,10775,11005,2707,330,126260,103067,12558,5611,4324,997,101,0,0,133697,111715,9081,6187,5337,1012,84,5893,4719,239,84,248,0,150711,115876,14811,7793,9283,2634,180,150711,115876,14811,6667,7921,320,44,4519,133803,110869,9566,6708,5458,1177,106,0,0,0,0,134076,109306,11042,6558,6006,1114,85,6062,5143,271,85,137308,110560,11884,7203,6457,1240,34,6595,5478,255,34,136730,109737,11576,7102,7142,1152,46,6298,6102,232,46,85929,31476,54139,84071,26515,57556,55447,15272,40175,57146,19845,37301,91323,38681,48227,270941,82830,177355,90336,33408,54487,93204,44562,47904,92570,33431,57141,91872,42210,47571,92036,40743,49273,252625,72252,162292,98492,43257,53374,111363,54479,55363,111810,46149,63965,327704,135693,192011,97171,44498,50747,89047,41022,46796,88055,42100,42293,88721,43049,43518,88146,34787,51950,87649,39481,47856,102461,47585,53109,107866,49651,55750,107860,52197,54305,104165,47270,53198
109,109,159601,37005,34351,86436,2461,1837,171,0,0,175486,28429,47733,96825,3241,1798,306,0,0,184600,27533,53274,100769,3171,4483,219,174041,27522,46469,97350,3469,1849,173,92587,2494,193,69,4347,183250,27682,53866,98979,2985,2717,364,183464,25681,57454,97617,3047,3530,96,112114,31212,21142,57923,1701,1272,122,0,0,111230,24742,17840,65895,1602,803,68,64725,1479,197,68,515,0,135061,24122,34433,73459,2375,3224,172,135061,24122,34433,70826,1852,418,68,2886,111362,23735,18185,66736,1503,824,33,0,0,0,0,119861,23982,23153,69808,1533,1205,48,68393,1378,376,48,121541,22035,25081,71570,1636,1234,0,69815,1485,247,0,125119,21179,26296,74129,2226,1258,16,71864,2007,186,16,57751,42903,14547,57978,44785,13193,32848,24521,8327,33850,25734,8116,59752,45915,12546,177213,133336,38448,56034,42832,11287,56639,45273,11068,56440,41704,13577,56266,44061,11015,56277,43729,11569,144667,88365,36927,62304,48229,12953,72568,57311,14445,72256,55236,15049,215459,171436,44023,59274,46229,12073,47771,37199,9998,47567,36423,9640,47642,36542,9527,47508,36089,10142,47533,35889,9581,62887,48457,13284,68820,51734,16082,68032,52622,13869,63798,54613,2130
110,110,162912,17524,75084,70202,800,2203,163,0,0,182201,14692,97872,69780,635,1045,59,0,0,184614,12380,108452,62999,1209,6243,227,183140,14233,99393,69859,927,1099,42,66933,598,170,0,1564,186992,14007,107774,65703,1113,2353,262,185445,13091,103050,69738,1361,3021,381,110191,14453,44350,50926,561,1423,91,0,0,89550,11786,24798,52468,218,337,0,52233,198,93,0,104,0,127657,10337,69251,47133,846,4234,163,127657,10337,69251,45408,502,258,26,1606,90663,11391,28208,50180,323,352,0,0,0,0,0,91709,11238,33117,46375,450,359,0,45771,405,133,0,93727,11133,33246,48092,609,420,0,47317,544,129,0,94953,10228,36139,47628,453,520,0,46796,396,185,0,43102,38137,4713,40999,37014,3985,18970,16662,2308,19558,17390,2168,38000,33060,4239,111767,95641,12672,32278,27648,3556,32585,28876,3535,32463,27471,4499,32359,28157,3613,32354,28049,3799,78475,56922,12321,36673,31582,4527,43003,36625,5895,42712,35364,6080,127529,109922,17607,33864,29010,4327,24191,20333,3560,24014,19895,3405,24079,19851,3387,24010,19641,3471,23960,20042,3348,34323,28175,5519,36464,28130,7797,35698,28661,6075,34081,29231,2308
111,111,170460,30613,47741,88035,4875,1862,238,0,0,186396,26279,62080,93929,5498,1634,303,0,0,184755,23016,64002,92082,5816,5014,291,191689,27693,62003,97967,5297,1278,455,94024,4446,217,71,2902,192752,25356,67389,95943,4707,2530,398,192285,25178,68659,94582,4666,3899,416,120786,26087,29030,62262,3497,1218,153,0,0,119868,22617,25184,68204,3178,515,57,67638,3044,269,57,299,0,136448,20166,42234,69059,4400,3617,182,136448,20166,42234,66513,3791,297,41,2880,126332,23788,26948,71856,3053,515,80,0,0,0,0,125131,22002,30049,69292,2839,721,27,68311,2668,292,27,124828,21101,31886,68312,2683,1139,10,66731,2522,230,10,125450,21113,33142,67195,2842,1357,13,65604,2592,248,13,64639,48316,16087,62490,48354,14136,35359,26068,9291,36456,27391,9065,61216,47194,12487,181631,135956,39732,56903,43185,11716,57524,45814,11381,57297,42059,14156,57129,44638,11311,57170,44294,11914,146539,89243,38168,62662,48421,13136,71660,56595,14211,71324,54409,15028,212708,168464,44244,59290,46184,12122,47537,36855,10178,47266,36187,9639,47419,36321,9671,47244,35456,10315,47405,35718,9781,61044,46896,13043,64772,48286,15447,63978,49187,13403,59379,51392,134
112,112,157485,104437,22713,15378,14273,1887,206,0,0,176110,100383,31626,22557,20590,3250,364,0,0,185204,101216,33622,24687,22344,4992,369,176593,101332,29129,23073,21897,2948,354,19899,18798,543,32,6336,177998,97819,30072,26808,22530,3031,546,180154,97230,30977,27668,23042,2976,957,119655,83633,14497,10247,10541,1310,121,0,0,124744,81732,15780,14352,11144,1667,24,13432,10502,519,24,297,0,144361,83096,23356,17637,17235,3788,252,144361,83096,23356,15933,15921,506,84,4868,125252,81953,14515,14839,12356,1623,30,0,0,0,0,127657,78493,15989,18168,13530,1429,105,16936,12187,469,105,128342,77584,16103,18884,14080,1166,240,17504,12983,172,240,133346,78266,19271,19161,14994,1436,278,17809,13634,131,278,72150,26849,45032,68956,24597,44359,43169,13174,29995,44620,16133,28487,74196,30493,40196,219227,77031,131528,72181,29851,39839,73846,35529,37693,73596,29485,42538,73106,34056,37141,73172,33307,38249,200631,62836,121585,79587,35865,41896,91809,44907,45401,91701,40975,48533,270344,123069,147275,78152,36422,40006,69659,33467,35245,69158,33407,33119,69415,33880,33591,69048,30294,37152,68811,32741,35276,83804,40101,41879,90953,42714,45796,90144,45223,43115,88090,40980,46531
113,113,172672,69557,50569,39059,13422,2398,280,0,0,180836,53826,63167,48161,16275,2265,496,0,0,185211,51198,67228,48681,16737,5555,318,177998,51593,64683,46861,15640,2619,331,42435,13470,444,10,4918,182787,48677,67676,50666,15632,4635,250,182230,46622,66962,52405,15672,4621,360,121829,55775,30853,25015,9690,1578,174,0,0,110857,45576,25083,30429,8520,1062,4,29425,8172,421,4,428,0,137513,43693,45057,33934,12938,4086,227,137513,43693,45057,32097,12114,464,57,3554,109506,43497,26970,29276,8326,1044,11,0,0,0,0,112620,41877,28918,32171,8176,1619,19,30529,7756,376,19,112629,40319,28582,33511,8737,1552,29,32017,8250,283,29,114605,39384,29315,34754,9802,1237,44,33112,9391,266,44,55250,27824,27220,52184,26846,25338,28234,12846,15388,29178,14422,14756,56331,30416,23882,165518,84137,73270,51808,29025,20975,52662,31804,20483,52498,28522,23104,52216,30630,20393,52194,30225,20976,139383,60128,65742,57731,33047,23554,66799,39512,26377,66484,37595,26993,197267,115455,81812,54619,31431,22123,43275,24854,17848,43004,24432,17149,43105,24468,17246,42907,23285,18234,42701,23904,17809,57027,32734,23141,62008,34232,26689,61009,35760,23810,59601,33795,25751
114,114,171454,74150,68069,20895,8158,2277,270,0,0,183471,83563,60993,26168,12799,1842,384,0,0,184649,84188,59475,26157,12618,5665,410,187206,85728,60726,27094,13671,2317,322,23830,11268,550,0,4561,179705,81974,57215,28421,11915,3430,401,182024,83431,55965,29595,12476,3712,355,133850,66087,45223,15840,6219,1728,191,0,0,119568,73195,22794,17519,4980,876,0,16768,4192,350,0,340,0,151157,74821,43667,20651,9714,4484,295,151157,74821,43667,18575,8257,422,70,4787,126478,75230,26064,18063,5670,1122,0,0,0,0,0,124972,72636,26354,18931,5374,1455,25,17651,4382,457,25,127822,73774,26308,20320,5609,1412,35,18893,4421,449,35,129157,72557,27673,21170,6018,1458,44,19789,4842,429,44,53840,31453,22143,50878,29089,21789,28568,15381,13187,30117,17957,12160,60563,38157,18724,177817,94714,70445,60579,37042,20661,62314,43803,17906,61754,37461,22402,61426,41153,18253,61481,40589,18982,164027,78095,64072,66967,43790,21266,78156,53199,23578,78058,49043,26788,229913,148225,81688,65184,43376,20092,56734,38363,17492,56324,37844,16294,56503,38056,16565,56120,34844,19549,56122,38125,17601,69012,45311,22172,72953,45782,25475,72401,47666,23229,69889,45331,20040
115,115,163416,77825,36006,19939,29479,1833,273,0,0,195460,72316,46631,26881,48564,3612,545,0,0,198565,69850,43178,27894,55493,4486,376,196722,70831,45792,28174,50300,3329,620,24867,47621,707,222,6042,195318,66440,42319,30167,56397,2841,720,197822,65344,44039,31690,57141,3292,661,126221,65213,24336,14887,21394,1302,202,0,0,115156,60685,18710,17681,15703,2192,59,16631,14975,504,59,695,0,156391,61232,31338,21518,40114,3412,293,156391,61232,31338,19438,38603,351,87,4650,116087,60054,18670,19273,15927,1807,125,0,0,0,0,116296,56894,19168,20096,18051,1094,98,18830,17176,315,98,117936,55791,19651,21553,18955,1095,95,20061,17870,390,95,118441,55781,20128,20795,20227,1144,59,19069,19020,186,59,57202,25363,31664,54657,23815,30842,29522,10676,18846,30622,12691,17931,62954,32169,27594,185345,82631,93072,59030,30229,26641,60369,35152,24686,60024,29814,28925,59685,33514,24583,59713,32727,25440,162347,63091,82407,66363,36379,28392,77833,45643,30961,77648,42125,33558,228978,127546,101432,64211,35922,26792,53669,30334,22605,53320,30108,21309,53489,30363,21520,53238,27850,24024,51994,29028,22738,67700,38190,27886,72497,39204,30661,71655,41559,28252,69965,38342,31050
116,116,184840,45943,117474,11926,10681,3288,509,0,0,212288,52603,128790,16206,15915,2267,421,0,0,199721,43825,122421,17671,16601,5929,697,218205,51052,131871,18299,18831,2367,403,14551,15683,367,104,4269,206617,43804,129221,18145,16780,3922,444,206882,43311,128269,18423,18029,5247,586,143482,40685,85723,8805,8458,2372,391,0,0,143130,42125,84830,10186,4928,603,139,9663,4233,321,139,281,0,159526,38867,94677,13170,12444,4732,474,159526,38867,94677,10645,10357,358,140,3832,148512,42648,88416,10822,5528,598,100,0,0,0,0,143516,37313,89058,11015,5106,642,90,10059,4059,249,90,140875,37243,86223,11055,5129,697,149,9897,4113,174,149,143170,37523,86711,12377,5134,744,153,11104,4139,134,153,51494,31210,20063,45659,28076,17583,24525,13313,11212,25645,15395,10250,55295,34707,16998,159501,94682,53732,50466,32748,15415,51537,36463,14608,51144,32473,17636,50901,34836,14580,50951,33875,15729,136013,68354,50362,57259,37906,17720,68459,46270,20987,66868,42754,21839,196808,131390,65418,55363,36949,16865,45770,31289,13762,44997,30290,13386,45000,29623,13596,44547,28475,14153,44642,31267,13338,58227,38314,18633,62567,39341,22165,60815,40070,19187,5218,3736,1472
117,117,141858,24494,107072,8490,3039,2112,385,0,0,176566,30594,129372,13450,4351,3842,644,0,0,203057,36076,142420,18576,7744,5664,917,177117,28554,131034,13779,5101,4108,738,10045,3072,555,97,3584,204187,35126,145305,19721,6463,6810,713,206021,38628,143506,18923,8149,8227,959,95798,18788,69932,5239,2013,1427,233,0,0,110046,23355,76070,7579,1988,710,40,7127,1593,362,40,471,0,142508,28096,97072,12033,5179,4025,578,142508,28096,97072,9602,3553,339,232,3036,111200,21855,78137,7815,2241,752,55,0,0,0,0,130023,27823,86952,10942,2755,791,110,9913,2243,195,110,132364,30288,87042,10042,3391,892,170,8667,2586,108,170,138504,30353,90845,12027,3510,933,212,10841,2634,129,212,29874,18484,11185,32574,20440,12134,17067,9099,7968,17719,10198,7521,43706,26246,15053,126418,72785,46211,40862,24572,14489,41564,27007,14142,41283,23695,16914,41123,25914,14093,41154,25085,15109,109901,51245,47115,49603,30225,18158,66059,40747,24254,64364,37734,24641,189872,116124,73748,51013,31167,18624,45839,28144,17051,45036,27158,16728,44989,26398,16911,44605,25612,17159,44869,27436,16902,61325,36234,23905,74424,41182,32294,72499,42390,28255,26102,12620,13482
