ID,Label,T_10_CENS_Total,T_10_CENS_White,T_10_CENS_Hispanic,T_10_CENS_Black,T_10_CENS_Asian,T_10_CENS_Native,T_10_CENS_Pacific,T_10_CENS_BlackAlone,T_10_CENS_NativeAlone,T_19_ACS_Total,T_19_ACS_White,T_19_ACS_Hispanic,T_19_ACS_Black,T_19_ACS_Asian,T_19_ACS_Native,T_19_ACS_Pacific,T_19_ACS_BlackAlone,T_19_ACS_NativeAlone,T_20_CENS_Total,T_20_CENS_White,T_20_CENS_Hispanic,T_20_CENS_Black,T_20_CENS_Asian,T_20_CENS_Native,T_20_CENS_Pacific,T_20_ACS_Total,T_20_ACS_White,T_20_ACS_Hispanic,T_20_ACS_Black,T_20_ACS_Asian,T_20_ACS_Native,T_20_ACS_Pacific,T_20_ACS_BlackAlone,T_20_ACS_AsianAlone,T_20_ACS_NativeAlone,T_20_ACS_PacificAlone,T_20_ACS_OtherAlone,T_20_ACS_TwoOrMore,T_22_ACS_Total,T_22_ACS_White,T_22_ACS_Hispanic,T_22_ACS_Black,T_22_ACS_Asian,T_22_ACS_Native,T_22_ACS_Pacific,V_10_VAP_Total,V_10_VAP_White,V_10_VAP_Hispanic,V_10_VAP_Black,V_10_VAP_Asian,V_10_VAP_Native,V_10_VAP_Pacific,V_10_VAP_BlackAlone,V_10_VAP_NativeAlone,V_19_CVAP_Total,V_19_CVAP_White,V_19_CVAP_Hispanic,V_19_CVAP_Black,V_19_CVAP_Asian,V_19_CVAP_Native,V_19_CVAP_Pacific,V_19_CVAP_BlackAlone,V_19_CVAP_AsianAlone,V_19_CVAP_NativeAlone,V_19_CVAP_OtherAlone,V_19_CVAP_TwoOrMore,V_20_VAP_Total,V_20_VAP_White,V_20_VAP_Hispanic,V_20_VAP_Black,V_20_VAP_Asian,V_20_VAP_Native,V_20_VAP_Pacific,V_20_VAP_NH_Total,V_20_VAP_NH_White,V_20_VAP_NH_Hispanic,V_20_VAP_NH_BlackAlone,V_20_VAP_NH_AsianAlone,V_20_VAP_NH_NativeAlone,V_20_VAP_NH_PacificAlone,V_20_VAP_NH_OtherAlone,V_20_VAP_NH_TwoOrMore,V_20_CVAP_Total,V_20_CVAP_White,V_20_CVAP_Hispanic,V_20_CVAP_Black,V_20_CVAP_Asian,V_20_CVAP_Native,V_20_CVAP_Pacific,V_20_CVAP_BlackAlone,V_20_CVAP_AsianAlone,V_20_CVAP_NativeAlone,V_20_CVAP_PacificAlone,V_20_CVAP_OtherAlone,V_22_CVAP_Total,V_22_CVAP_White,V_22_CVAP_Hispanic,V_22_CVAP_Black,V_22_CVAP_Asian,V_22_CVAP_Native,V_22_CVAP_Pacific,V_22_CVAP_BlackAlone,V_22_CVAP_AsianAlone,V_22_CVAP_NativeAlone,V_22_CVAP_PacificAlone,V_24_CVAP_Total,V_24_CVAP_White,V_24_CVAP_Hispanic,V_24_CVAP_Black,V_24_CVAP_Asian,V_24_CVAP_Native,V_24_CVAP_Pacific,V_24_CVAP_BlackAlone,V_24_CVAP_AsianAlone,V_24_CVAP_NativeAlone,V_24_CVAP_PacificAlone,E_08_PRES_Total,E_08_PRES_Dem,E_08_PRES_Rep,E_12_PRES_Total,E_12_PRES_Dem,E_12_PRES_Rep,E_16_PRES_Total,E_16_PRES_Dem,E_16_PRES_Rep,E_16_SEN_Total,E_16_SEN_Dem,E_16_SEN_Rep,E_16_GOV_Total,E_16_GOV_Dem,E_16_GOV_Rep,E_18_GOV_Total,E_18_GOV_Dem,E_18_GOV_Rep,E_16-20_COMP_Total,E_16-20_COMP_Dem,E_16-20_COMP_Rep,E_20_PRES_Total,E_20_PRES_Dem,E_20_PRES_Rep,E_20_SEN_Total,E_20_SEN_Dem,E_20_SEN_Rep,E_20_GOV_Total,E_20_GOV_Dem,E_20_GOV_Rep,E_24_PRES_Total,E_24_PRES_Dem,E_24_PRES_Rep,E_24_GOV_Total,E_24_GOV_Dem,E_24_GOV_Rep,E_24_CONG_Total,E_24_CONG_Dem,E_24_CONG_Rep
0,Un,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,BE1,3252,3123,36,23,48,18,4,0,0,3301,3119,11,89,41,41,21,0,0,3417,3181,42,35,55,71,0,3322,3146,35,77,28,36,0,59,28,0,0,0,54,3424,3352,22,11,0,25,0,2578,2495,28,10,25,16,4,0,0,2755,2650,4,70,10,4,0,70,10,0,15,0,2860,2696,22,26,33,49,0,2860,2696,22,14,10,1,0,24,93,2820,2705,35,60,15,4,0,0,0,0,0,0,2955,2915,14,0,0,25,0,0,0,0,0,2978,2883,37,0,29,29,0,0,13,0,0,2028,1060,938,1996,952,1044,2107,868,1094,2086,889,1108,2064,895,1087,1743,679,1027,2235,885,1290,2326,1076,1217,2313,1156,1099,2314,664,1617,2482,1138,1317,2448,976,1421,2419,1165,1252
2,BE2,6254,6034,66,41,70,41,1,0,0,6391,6128,133,62,44,50,0,0,0,6662,6204,138,61,82,112,2,6428,6132,74,29,153,46,0,0,128,16,0,0,78,6688,6339,64,142,117,23,0,5094,4968,37,14,41,32,1,0,0,5130,4965,70,20,20,50,0,0,0,20,0,0,5686,5361,92,33,64,88,1,5686,5361,92,12,45,8,0,8,160,5350,5170,60,20,60,45,0,0,0,0,0,0,5740,5490,54,90,80,24,0,45,80,20,0,5795,5636,39,40,74,6,0,35,74,6,0,3881,1971,1864,3952,1856,2096,4117,1709,2160,4107,1761,2232,4045,1706,2208,3235,1216,1976,4285,1714,2469,4407,2139,2208,4385,2324,1964,4381,1185,3137,4647,2242,2355,4596,1824,2712,4575,2345,2227
3,BE3,6539,6284,65,34,87,81,2,0,0,6534,6250,59,55,116,46,10,0,0,6988,6445,131,58,114,156,7,6542,6254,42,96,76,33,7,84,53,0,7,0,102,7017,6713,36,131,66,29,0,5307,5126,39,24,59,62,1,0,0,5375,5160,44,54,65,49,0,50,65,4,0,0,5739,5362,76,32,85,113,5,5739,5362,76,20,62,12,1,17,189,5425,5230,34,99,35,35,0,0,0,0,0,0,5765,5555,25,109,40,30,0,55,20,0,0,5850,5499,70,159,45,70,0,73,22,0,0,3750,1966,1731,3636,1873,1763,3797,1528,2008,3780,1712,1896,3729,1696,1851,2882,1120,1715,3953,1544,2287,4070,1813,2178,4029,2061,1882,4039,1087,2883,4385,1865,2463,4337,1611,2611,4290,2029,2258
4,BE4,7338,7053,98,55,69,60,10,0,0,7311,6938,146,38,183,41,1,0,0,7314,6747,146,87,111,175,8,7304,6970,94,52,180,33,1,0,145,0,0,0,95,7358,6913,243,177,123,13,1,5736,5568,52,21,46,42,6,0,0,5725,5605,105,20,0,0,0,0,0,0,4,0,5858,5471,87,31,83,125,6,5858,5471,87,15,52,5,2,10,216,5665,5580,35,30,19,4,0,0,0,0,0,0,5680,5565,60,35,19,14,0,0,4,0,0,6006,5838,84,0,29,55,0,0,11,4,0,3525,1744,1725,3596,1780,1816,3705,1272,2192,3690,1503,2008,3635,1411,2045,2710,858,1818,3898,1310,2468,4052,1609,2365,4011,1875,2022,4014,813,3133,4324,1634,2626,4343,1418,2828,4292,1865,2427
5,BE5,13231,12404,217,181,339,113,4,0,0,13985,13148,296,258,182,68,0,0,0,14117,12730,364,275,261,381,22,13928,12923,532,163,172,42,0,109,95,8,0,41,218,14209,13241,434,157,184,49,0,10576,10031,130,87,242,91,4,0,0,11367,10922,135,134,121,67,0,95,80,4,0,0,11692,10748,239,150,186,280,12,11692,10748,239,97,146,37,0,12,413,11330,10794,324,44,117,46,0,0,0,0,0,0,11630,10980,368,63,159,50,0,13,139,8,0,11537,10790,444,73,149,26,17,24,124,0,17,6745,3513,3174,6678,3318,3360,6987,2834,3691,6949,3172,3499,6849,2936,3612,5325,2035,3217,7377,2900,4284,7650,3556,3977,7517,3868,3508,7621,1993,5530,8165,3670,4408,8045,3163,4689,7999,3963,4029
6,BE6,13623,13079,148,82,211,113,5,0,0,13382,12786,183,116,250,74,0,0,0,14398,13301,291,161,215,301,16,13618,12869,173,169,253,49,0,121,104,22,0,0,331,14374,13228,307,163,507,85,0,10694,10360,83,48,124,84,4,0,0,10653,10308,138,49,109,46,0,23,45,18,0,0,11757,10995,179,75,152,241,7,11757,10995,179,41,101,22,1,38,380,10610,10251,108,93,155,28,0,0,0,0,0,0,11265,10745,201,94,218,18,0,85,174,4,0,11747,11050,271,127,196,81,0,110,187,7,0,8023,4030,3906,7831,3741,4090,8177,3230,4449,8109,3481,4309,7977,3245,4375,6342,2338,3924,8683,3330,5149,9061,4113,4836,8998,4515,4316,8934,2330,6500,9311,4159,5058,9197,3477,5606,9148,4430,4710
7,BE7,9854,9579,94,44,64,74,6,0,0,9983,9473,190,20,128,191,0,0,0,10809,10106,149,75,95,265,11,10032,9555,133,26,99,247,0,0,70,134,0,0,140,10844,10177,172,69,38,293,12,7624,7452,54,30,39,50,3,0,0,7805,7560,90,0,19,133,0,0,4,115,0,0,8861,8356,93,49,72,193,10,8861,8356,93,27,58,15,2,39,271,8120,7815,60,10,25,209,0,0,0,0,0,0,8840,8450,90,40,10,223,10,0,10,115,10,9088,8773,69,58,53,97,6,33,17,0,6,5656,2512,3064,5697,2318,3379,6155,2076,3721,6115,2225,3658,6065,2180,3620,4683,1444,3179,6563,2101,4291,6825,2588,4118,6798,2905,3745,6800,1419,5274,7362,2761,4538,7309,2293,4865,7247,2916,4326
8,CA1,10131,9743,106,73,120,93,10,0,0,10186,9785,240,1,36,142,0,0,0,9822,9099,176,61,185,194,10,10225,9684,246,1,67,243,0,1,67,127,0,0,98,10098,9521,138,10,159,224,0,8135,7869,70,37,86,74,7,0,0,7983,7646,184,4,20,123,0,4,20,0,0,0,8231,7669,138,54,127,146,7,8231,7669,138,22,107,29,1,26,239,8484,7958,234,4,55,220,0,0,0,0,0,0,8578,8107,138,4,118,206,0,4,118,80,0,8908,8549,14,9,179,165,0,4,179,110,0,5256,3215,1967,5019,2953,2066,5268,2717,2204,5197,2747,2235,5064,2481,2321,4039,2117,1871,5591,2764,2678,5849,3380,2380,5762,3539,2108,5731,2102,3559,5972,3372,2529,5876,2913,2820,5848,3501,2345
9,CA2,6162,5987,48,28,39,68,2,0,0,6399,6241,32,57,45,20,0,0,0,6994,6637,87,53,46,111,5,6689,6485,76,71,36,43,0,4,35,0,0,31,62,7439,7217,61,102,37,40,0,5144,5020,31,15,25,56,2,0,0,5624,5499,28,52,34,13,0,44,34,2,0,0,6092,5821,66,34,36,73,2,6092,5821,66,13,25,10,0,17,140,6003,5855,74,8,28,9,0,0,0,0,0,0,6666,6513,58,25,28,16,0,25,24,0,0,6682,6516,63,22,0,53,0,22,0,0,0,4423,2604,1744,4273,2466,1807,4433,2419,1698,4403,2434,1867,4346,2332,1893,3904,2131,1738,4732,2555,2078,4952,3069,1823,4921,3172,1692,4901,2121,2708,4961,3044,1849,4918,2713,2130,4882,3047,1829
10,CA3,9415,9129,99,61,53,83,2,0,0,9465,8981,110,50,172,139,12,0,0,10295,9623,197,59,113,179,16,9577,9268,52,6,152,86,0,2,81,0,0,2,174,10290,9734,210,181,82,37,10,7631,7448,63,26,35,66,2,0,0,7730,7474,13,14,103,131,10,14,73,2,3,0,8803,8322,124,31,79,149,9,8803,8322,124,19,49,14,1,50,224,7643,7479,7,4,62,89,0,0,0,0,0,0,8239,8013,108,50,28,40,0,40,24,0,0,8864,8320,402,61,45,24,0,41,16,14,0,6127,3113,2926,5979,2841,3138,6351,2608,3303,6296,2735,3344,6216,2550,3425,5207,2099,3046,6818,2759,3907,7117,3430,3595,7101,3658,3340,7055,2094,4906,7565,3545,3928,7442,2960,4371,7378,3633,3740
11,CA4,9120,8848,82,55,70,76,2,0,0,9221,8992,93,15,35,82,0,0,0,9741,9176,115,53,91,201,13,9176,8939,91,15,32,95,0,14,25,0,0,1,102,9418,8979,177,13,43,188,4,7396,7228,49,24,40,55,2,0,0,7728,7591,51,1,31,44,0,1,16,0,1,0,8190,7773,86,27,68,151,9,8190,7773,86,16,36,17,4,28,230,7620,7443,71,15,20,69,0,0,0,0,0,0,7677,7412,160,4,29,60,0,4,19,0,0,8194,7969,70,5,62,74,0,5,41,0,0,5185,2499,2589,4907,2222,2685,5344,1928,3069,5280,2091,2927,5195,1953,2980,4121,1491,2571,5828,2102,3586,6140,2575,3482,6086,2884,3056,6139,1585,4483,6641,2597,3976,6547,2245,4165,6475,2813,3661
12,CA5,4346,4189,45,28,32,64,0,0,0,4334,3895,91,255,14,52,0,0,0,4372,4017,56,44,72,135,12,4345,3887,31,335,22,12,0,231,5,0,0,0,191,4443,4001,5,204,157,22,0,3521,3404,31,21,21,52,0,0,0,3660,3445,95,60,15,55,0,60,0,30,0,0,3648,3399,41,29,45,100,6,3648,3399,41,19,24,9,0,7,149,3760,3465,30,230,19,10,0,0,0,0,0,0,3810,3575,4,192,35,19,0,188,20,0,0,3599,3327,0,197,37,22,5,190,22,0,5,2220,1025,1151,2106,967,1139,2207,770,1294,2191,891,1199,2158,819,1235,1628,552,1059,2363,803,1499,2486,965,1487,2451,1072,1321,2464,567,1858,2696,979,1693,2651,851,1724,2616,1065,1551
13,CA6,8684,8428,93,35,72,67,2,0,0,8533,8235,147,17,144,9,0,0,0,8883,8395,138,61,92,134,10,8449,8025,246,9,154,11,0,0,147,0,0,11,20,8991,8599,256,4,17,121,0,7105,6939,51,18,48,46,2,0,0,7285,7140,120,15,0,10,0,0,0,0,0,0,7602,7277,80,32,58,109,6,7602,7277,80,9,42,9,0,30,155,7175,7030,119,10,0,10,0,0,0,0,0,0,7725,7535,105,4,15,60,0,0,15,25,0,7736,7531,101,8,25,67,0,0,17,27,0,5867,2774,3020,5903,2516,3387,6013,2545,3067,5981,2533,3266,5900,2368,3338,5106,2042,3023,6421,2593,3693,6677,3230,3383,6637,3345,3177,6625,1959,4605,6823,3285,3451,6724,2725,3894,6697,3337,3357
14,CH1,5978,5707,88,67,85,34,3,0,0,6295,5550,341,242,93,157,0,0,0,4691,4194,162,103,132,75,9,5801,5129,325,172,61,154,21,93,25,52,0,0,173,4989,4473,198,170,68,76,25,5540,5304,73,59,74,30,3,0,0,5670,5054,260,138,66,150,0,127,4,20,0,0,4222,3820,133,83,109,54,8,4222,3820,133,59,79,2,2,15,112,5260,4754,251,96,32,109,0,0,0,0,0,0,4469,4065,181,84,52,68,0,75,9,4,0,4162,3827,132,70,29,60,0,47,25,0,0,3107,2406,667,2459,1875,584,2957,1881,849,2881,1927,828,2763,1687,907,1955,1448,479,2568,1644,825,2492,1810,646,2358,1744,530,2362,1251,1050,3086,2005,1025,2984,1832,1054,2900,2025,871
20,CH2,4515,4209,82,69,132,30,0,0,0,3866,3602,53,116,102,46,0,0,0,4550,4069,124,89,123,108,4,3660,3347,14,128,118,76,0,47,90,0,0,51,112,4151,3805,114,188,0,68,0,3599,3416,49,39,78,22,0,0,0,3372,3223,26,51,60,7,0,37,52,0,0,0,3610,3292,75,49,81,85,2,3610,3292,75,31,68,9,0,11,124,3176,3045,0,38,72,18,0,0,0,0,0,0,3508,3407,21,37,0,22,0,15,0,10,0,3596,3411,117,25,0,49,0,16,0,13,0,2499,1695,778,2483,1713,770,2232,1379,712,2247,1412,725,2198,1337,744,1795,1160,609,2366,1417,882,2445,1636,772,2428,1705,678,2422,1184,1201,2401,1588,770,2360,1444,858,2337,1590,745
21,CH3,4310,4079,61,30,114,25,0,0,0,4367,4131,96,28,101,16,0,0,0,4676,4222,105,92,165,76,11,4767,4308,141,118,185,17,0,102,140,0,0,0,78,4787,4414,33,116,181,18,0,3415,3268,35,15,78,17,0,0,0,3494,3322,78,3,75,17,0,2,52,0,0,0,3848,3550,71,47,112,50,4,3848,3550,71,30,91,3,0,12,91,3718,3470,114,18,86,27,0,0,0,0,0,0,3920,3747,28,19,82,30,0,0,51,0,0,4057,3818,23,91,42,49,0,77,30,4,0,2081,1414,644,2139,1392,747,2758,1672,890,2725,1675,976,2591,1559,1005,2120,1411,686,2836,1736,1015,2901,2024,830,2864,2087,710,2863,1467,1340,2650,1774,834,2598,1611,941,2579,1776,800
22,CH4,4078,3808,65,39,152,25,1,0,0,4142,3641,23,34,402,18,23,0,0,4620,4066,134,111,195,89,16,4053,3788,64,46,124,15,17,30,45,0,17,0,110,4225,3821,84,99,195,20,7,3284,3101,42,21,105,18,0,0,0,3001,2765,12,34,170,19,0,20,170,0,0,0,3847,3439,96,74,147,77,9,3847,3439,96,51,120,9,1,13,118,3026,2892,52,37,30,15,0,0,0,0,0,0,3304,2970,75,68,190,20,0,10,19,0,0,3592,3276,38,75,168,64,0,15,17,4,0,2977,1991,960,2772,1859,913,2265,1397,700,2233,1429,711,2168,1337,730,1811,1181,603,2485,1486,913,2625,1739,832,2602,1812,711,2583,1272,1261,2308,1486,778,2270,1349,884,2230,1510,714
23,CH5,4466,4313,54,30,51,29,0,0,0,4713,4556,29,77,20,27,0,0,0,4453,4109,99,40,45,106,4,4850,4727,29,65,11,12,0,63,3,9,0,5,13,4601,4150,230,109,38,53,0,3527,3425,36,15,35,23,0,0,0,3796,3700,18,54,20,7,0,53,0,3,0,0,3638,3385,72,25,33,70,2,3638,3385,72,17,17,5,1,8,133,3726,3666,18,42,10,2,0,0,0,0,0,0,3455,3163,145,72,32,48,0,70,0,0,0,3560,3362,118,11,39,36,0,0,0,0,0,2772,1695,1031,2566,1554,1012,2630,1406,999,2623,1481,1040,2589,1397,1092,2159,1198,932,2801,1491,1222,2910,1777,1086,2887,1850,954,2877,1205,1622,2944,1716,1185,2905,1522,1329,2862,1734,1127
24,CH6,9524,9203,107,72,73,55,20,0,0,9108,8775,118,59,57,51,48,0,0,9206,8466,121,102,130,226,46,9553,9227,66,69,78,50,63,69,10,10,14,0,157,9584,9239,26,40,170,71,19,7611,7414,58,38,50,41,14,0,0,7255,7135,35,15,14,50,10,15,4,10,0,0,7517,6996,84,57,78,167,32,7517,6996,84,29,57,19,17,28,287,7685,7555,20,15,30,49,15,0,0,0,0,0,7825,7700,25,20,44,34,4,0,4,4,4,8032,7823,63,17,77,11,0,0,14,0,0,5179,3320,1796,4983,3152,1831,5016,2638,2054,4947,2710,2030,4852,2559,2113,4035,2220,1771,5223,2700,2375,5435,3098,2240,5308,3267,1916,5329,2232,3011,5482,2944,2464,5391,2615,2668,5321,2992,2326
25,CH7,4547,4300,76,53,91,37,1,0,0,4283,3974,101,190,69,18,0,0,0,4510,3983,148,138,112,101,6,4542,4279,71,102,62,61,0,57,58,27,0,6,44,4755,4614,95,29,0,26,0,3704,3536,47,27,67,28,1,0,0,3568,3386,73,59,33,12,0,58,31,0,0,0,3671,3286,105,93,78,70,4,3671,3286,105,57,56,2,1,8,156,3810,3674,47,31,33,28,0,0,0,0,0,0,4034,3991,11,21,0,23,0,0,0,5,0,3892,3836,13,18,0,10,0,0,0,4,0,2554,1926,595,2495,1896,599,2461,1603,680,2432,1657,654,2359,1571,684,1899,1339,523,2480,1575,809,2489,1757,684,2454,1779,600,2491,1323,1114,2510,1688,776,2456,1560,815,2421,1705,713
26,CH8,4674,4525,51,26,48,33,3,0,0,4918,4582,143,94,120,48,0,0,0,4587,4257,63,45,67,94,8,4935,4670,90,54,100,42,0,20,56,29,0,0,70,4756,4497,47,45,98,32,9,3823,3723,35,14,34,24,3,0,0,4022,3782,105,22,78,33,0,8,44,29,0,0,3772,3557,40,29,42,66,4,3772,3557,40,13,21,3,0,19,119,3945,3790,59,14,51,37,0,0,0,0,0,0,3780,3630,49,33,34,26,0,4,18,14,0,3685,3537,39,28,45,17,6,5,32,5,6,3001,2009,941,2808,1908,900,2861,1684,978,2845,1741,1011,2767,1679,980,2351,1521,798,2952,1706,1164,3036,1942,1044,3013,2026,909,2977,1406,1517,3089,1852,1178,3033,1713,1252,3005,1879,1125
27,CH9,4724,4551,55,25,39,66,0,0,0,4690,4495,94,13,16,53,0,0,0,4739,4374,89,48,61,104,5,4373,4173,85,6,17,82,0,0,17,27,0,11,61,4478,4284,73,22,42,40,0,3772,3652,30,11,29,58,0,0,0,3714,3615,36,4,8,45,0,1,8,5,0,0,3911,3669,49,23,38,79,1,3911,3669,49,9,18,4,0,18,144,3619,3459,67,6,14,58,0,0,0,0,0,0,3660,3517,58,6,24,39,0,0,12,18,0,3629,3524,39,11,21,23,0,11,12,7,0,2643,1551,1053,2572,1521,1051,2740,1288,1253,2698,1378,1226,2675,1347,1231,2232,1092,1087,2948,1406,1454,3050,1620,1377,3052,1733,1239,3091,1210,1824,3137,1583,1507,3056,1385,1585,3031,1618,1409
15,CH10,8366,7955,134,54,156,79,6,0,0,8320,7963,1,13,223,162,0,0,0,8467,7651,200,95,190,212,11,8337,7839,113,38,305,166,0,10,148,2,0,0,225,8413,7912,247,51,73,77,0,6619,6351,71,32,112,60,3,0,0,6940,6690,4,4,110,119,0,0,75,14,25,0,6905,6336,137,58,126,164,5,6905,6336,137,21,109,10,2,35,255,6905,6650,19,20,95,44,0,0,0,0,0,0,6930,6675,145,19,28,39,0,0,20,0,0,7093,6732,264,23,41,33,0,0,33,7,0,4423,2620,1745,4275,2457,1818,4542,2076,2185,4507,2179,2081,4425,2031,2126,3442,1610,1777,4490,2005,2359,4549,2300,2176,4502,2507,1913,4451,1493,2889,4982,2352,2574,4912,2080,2718,4828,2450,2374
16,CH11,4341,4126,78,54,31,60,0,0,0,4240,4132,0,24,66,18,0,0,0,4150,3782,95,69,51,137,7,4208,4162,0,24,16,6,0,24,8,6,0,0,8,4175,4009,20,3,31,64,0,3349,3213,38,32,25,45,0,0,0,3195,3085,0,25,65,19,0,25,55,4,0,0,3346,3099,63,33,34,90,6,3346,3099,63,18,21,14,1,1,129,3140,3095,0,24,20,4,0,0,0,0,0,0,3240,3140,15,4,30,45,0,4,15,20,0,3373,3227,88,0,0,58,0,0,0,18,0,1932,1211,681,1760,1125,635,1795,840,829,1769,892,723,1725,853,737,1342,685,618,1915,868,968,2019,986,988,1972,1089,815,1965,692,1222,2077,907,1141,2041,838,1142,2017,917,1099
17,CH12,4541,4362,44,32,43,65,3,0,0,4305,4163,20,60,24,87,6,0,0,4481,4106,88,52,58,118,6,4033,3882,40,34,9,69,0,0,9,14,0,0,88,4176,4028,59,24,13,37,0,3545,3443,20,16,32,33,2,0,0,3418,3343,10,0,4,22,4,0,4,18,40,0,3632,3370,51,35,39,87,3,3632,3370,51,21,32,12,1,9,136,3300,3215,33,0,8,16,0,0,0,0,0,0,3485,3390,50,8,14,27,0,0,14,4,0,3495,3282,177,9,17,10,0,0,17,0,0,2307,1320,958,2275,1306,969,2285,999,1132,2262,1078,1052,2219,1020,1071,1737,813,887,2377,1007,1289,2484,1175,1265,2437,1274,1093,2412,761,1588,2603,1096,1461,2555,984,1503,2514,1130,1383
18,CH13,7039,6700,118,60,104,63,5,0,0,6741,6397,147,51,152,8,0,0,0,6852,6174,175,58,169,166,14,6828,6433,204,61,139,12,0,3,50,0,0,3,135,7074,6573,69,103,241,88,0,5405,5188,76,30,67,45,3,0,0,5470,5220,130,8,83,10,0,4,79,0,14,0,5544,5070,112,48,119,120,11,5544,5070,112,26,87,14,2,30,203,5385,5080,200,12,74,10,0,0,0,0,0,0,5395,5115,65,41,130,44,0,33,80,4,0,5450,5152,59,79,107,53,0,38,49,0,0,3939,2206,1687,3814,2204,1610,3876,1909,1654,3874,1956,1730,3781,1888,1698,3109,1549,1526,4027,1928,1965,4127,2215,1814,4100,2369,1635,4107,1547,2490,4348,2208,2042,4274,1978,2192,4227,2256,1967
19,CH14,6014,5699,77,113,76,52,5,0,0,6054,5591,242,134,101,47,3,0,0,6476,5811,199,198,118,113,12,6100,5435,230,131,299,73,4,71,45,0,0,0,319,6446,5517,367,232,459,167,16,4812,4560,69,87,60,38,2,0,0,4780,4490,125,79,40,24,0,75,25,0,19,0,5242,4706,158,176,89,89,12,5242,4706,158,150,60,17,5,11,135,4925,4430,160,69,209,40,0,0,0,0,0,0,5195,4620,170,65,293,25,0,65,43,0,0,5009,4419,145,65,294,47,0,59,95,0,0,3324,1607,1669,3122,1416,1706,3477,1292,1961,3429,1294,1954,3382,1206,1989,2555,931,1579,3543,1232,2199,3658,1443,2144,3618,1508,1987,3581,930,2579,3772,1380,2348,3669,1196,2401,3623,1375,2247
28,CO1,7520,7249,99,41,50,90,8,0,0,7211,6844,106,101,65,91,0,0,0,6939,6478,88,70,72,184,4,7089,6860,32,69,47,92,0,15,37,31,0,0,114,6850,6661,35,31,30,41,0,5943,5767,57,26,31,70,2,0,0,5652,5445,58,51,30,50,0,32,30,8,4,0,5655,5344,52,29,40,142,1,5655,5344,52,20,15,17,0,20,187,5635,5505,16,20,19,79,0,0,0,0,0,0,5445,5365,38,0,8,39,0,0,8,4,0,5478,5274,68,9,9,127,0,0,9,0,0,3611,2025,1519,3356,1896,1460,3438,1368,1786,3389,1530,1697,3319,1450,1669,2495,1066,1386,3510,1374,2026,3609,1631,1923,3578,1854,1649,3578,955,2554,3910,1612,2239,3839,1380,2312,3738,1660,2076
29,CO2,3703,3603,23,12,16,52,0,0,0,3480,3338,80,5,16,55,5,0,0,3609,3446,54,16,21,74,1,3469,3371,45,28,33,15,6,4,8,2,1,1,37,3498,3443,20,10,15,12,1,3096,3033,10,8,7,40,0,0,0,2928,2845,44,5,4,38,0,5,0,4,4,0,3122,3010,27,8,17,56,1,3122,3010,27,3,8,6,0,5,63,2931,2891,14,4,19,16,4,0,0,0,0,0,2986,2961,12,4,18,20,4,4,4,4,4,2931,2921,10,0,0,0,0,0,0,0,0,2251,1127,1065,2051,1021,1030,2138,718,1304,2112,860,1183,2073,809,1191,1622,554,1048,2199,713,1440,2268,836,1403,2245,1006,1204,2258,456,1770,2410,808,1584,2212,659,1521,2282,806,1474
30,CO3,4062,3950,40,16,27,38,2,0,0,3517,3441,33,20,0,16,7,0,0,3556,3335,64,22,39,72,4,3469,3386,39,15,1,26,7,12,1,0,7,0,24,3636,3522,52,17,1,36,0,3281,3207,24,7,17,30,2,0,0,2920,2860,27,8,0,18,4,4,0,4,0,0,3025,2876,30,16,26,59,2,3025,2876,30,12,17,4,2,4,80,2900,2820,37,18,4,20,4,0,0,0,0,0,3085,3005,47,18,4,20,0,18,4,4,0,3042,2935,37,27,0,43,0,27,0,0,0,1795,919,840,1658,783,875,1755,563,1043,1724,663,994,1669,649,943,1264,455,773,1776,558,1171,1838,649,1156,1800,778,988,1814,374,1421,2001,628,1347,1960,489,1436,1884,636,1245
31,CO4,4176,3984,59,38,53,40,0,0,0,3930,3696,40,69,35,93,0,0,0,4353,3996,62,52,68,131,6,3914,3811,21,12,41,20,0,12,33,1,0,1,39,4334,4226,34,2,14,20,0,3372,3240,38,23,37,26,0,0,0,3260,3134,12,30,15,71,0,30,15,29,0,0,3688,3422,33,36,57,100,6,3688,3422,33,15,36,11,0,13,158,3273,3219,15,10,15,18,0,0,0,0,0,0,3726,3676,22,4,4,26,0,4,4,4,0,3750,3670,64,0,0,11,0,0,0,0,0,2258,1197,1021,2195,1179,1016,2256,901,1165,2241,1001,1146,2207,1000,1090,1787,746,1006,2416,975,1373,2521,1154,1330,2495,1333,1108,2493,721,1748,2700,1196,1458,2651,1051,1535,2618,1235,1381
