"chamber","district_number","n_white","n_hispanic","n_black","n_asian","n_native","n_pacific","n_total_demo","pct_white","pct_hispanic","pct_black","pct_asian","pct_napi","source_demo","year_demo","avg_pct_D","avg_pct_R","avg_party_lean","avg_party_lean_points_abs","avg_party_lean_points_R","pct_D_20_PRES","pct_D_22_SEN","pct_D_22_GOV","pct_D_24_PRES","pct_D_24_SEN","pct_R_20_PRES","pct_R_22_SEN","pct_R_22_GOV","pct_R_24_PRES","pct_R_24_SEN","incumb_people_id","rank_partisan_dist_R","rank_partisan_dist_D"
"House",11,97878,15010,18724,4963,943,123,138199,0.708239567580084,0.108611495018054,0.135485784991208,0.0359119819969754,0.00771351456956997,"CVAP",24,0.301238725858537,0.684364794034272,"R",38.3,38.3,0.32489791803196,0.27057152999645,0.259803295440031,0.318959365708622,0.313477707517011,0.65947471895952,0.717316293929712,0.732618044024354,0.667343904856293,0.666529708278633,1617,15,106
"House",12,83764,15427,27655,6419,1139,29,134918,0.62085118368194,0.114343527179472,0.204976356008835,0.0475770467987963,0.00865711024474125,"CVAP",24,0.425173337018766,0.559719224686868,"R",13.5,13.5,0.460466694393976,0.395095855217158,0.38490418840509,0.441073128312396,0.43438101960972,0.522732745222512,0.593196637343697,0.606367936028085,0.542710083786737,0.546798913628695,1696,63,58
"House",13,56160,8437,67247,3322,912,171,136393,0.411751336212269,0.0618580132411487,0.493038499043206,0.0243560886555762,0.00794029019084557,"CVAP",24,0.604330554778987,0.379308980421539,"D",22.5,-22.5,0.636513642524604,0.590700944346273,0.576833947498385,0.611064597995866,0.609743090644873,0.348623961341269,0.395884398335518,0.411598222087148,0.37294942570838,0.368845574413055,1633,105,16
"House",14,50549,11803,63051,3453,1070,52,130145,0.388405240308886,0.0906911521764186,0.484467324906835,0.0265319451381152,0.00862115332897921,"CVAP",24,0.613851985094658,0.36998052702788,"D",24.4,-24.4,0.653502005553841,0.599148160705204,0.584831734332973,0.619716872475981,0.619018532864549,0.331083513318934,0.387035938294626,0.403456382235212,0.364129404732399,0.360794946665872,1669,106,15
"House",15,104391,10456,28638,3533,1524,92,148738,0.701844854710968,0.0702981080826689,0.192539902378679,0.023753176726862,0.0108647420296091,"CVAP",24,0.338733150413975,0.649074596445416,"R",31,31,0.350910654848723,0.313282655796702,0.302761606575021,0.354030656285879,0.35184100382888,0.635139683608213,0.676900101599892,0.690670710826281,0.633029675754046,0.632758576777118,12373,27,94
"House",16,94529,12781,15490,9968,881,62,134303,0.703848759893673,0.0951654095589823,0.115336217359255,0.0742202333529407,0.0070214366023097,"CVAP",24,0.377701383701868,0.608015029487135,"R",23,23,0.4159171984123,0.355908600011368,0.345109389631395,0.388914735895289,0.38274168388212,0.5683062854846,0.632709032001364,0.648406685394853,0.594956732111287,0.599150470087272,1679,43,78
"House",17,91390,15960,22330,10888,938,296,142520,0.641243334268875,0.111984282907662,0.156679764243615,0.0763962952568061,0.00865843390401347,"CVAP",24,0.416166728394807,0.568432920129589,"R",15.2,15.2,0.456659322619665,0.389579847848733,0.379324475546519,0.428559151797703,0.42370056899784,0.52637376879212,0.598835190504751,0.613425378662506,0.553018014630845,0.557738480260489,1700,58,62
"House",18,121896,12000,7942,6929,840,16,149667,0.814448074725891,0.0801779951492313,0.0530644697895996,0.0462961106990853,0.0057193636539785,"CVAP",24,0.307896286896592,0.680687162952444,"R",37.3,37.3,0.340833873554198,0.286004660664607,0.274767619418511,0.323061432970522,0.311134932332842,0.646303183322529,0.704489226062765,0.720600141426771,0.662291371162736,0.676001607932467,14561,18,103
"House",19,123561,13398,13562,3174,1122,13,154877,0.797800835501721,0.0865073574513969,0.0875662622597287,0.0204936820832015,0.00732839608205221,"CVAP",24,0.36840978057999,0.620208829652425,"R",25.2,25.2,0.40975132593264,0.358357856251115,0.343278597272474,0.370887712129425,0.372256097560976,0.579964282829733,0.631989031567683,0.65114389089897,0.617620814743777,0.611661585365854,1725,41,80
"House",20,114864,9581,14840,1566,1617,77,142705,0.804905224063628,0.067138502505168,0.103990750148909,0.0109736869766301,0.0118706422339792,"CVAP",24,0.251166105280386,0.73644246521368,"R",48.5,48.5,0.276527989678582,0.239454547916638,0.229681118654153,0.252546307730304,0.259559118236473,0.712147121164027,0.749779950438068,0.764300976388175,0.73759446776982,0.720370741482966,1693,5,116
